Et_4A_035145.mRNA1,,,,evm.model.Smar18g01654,,,,
Et_4A_032104.mRNA1,,,,,,,.,
Et_4A_035298.mRNA1,,,,,,,.,
Et_4A_033075.mRNA1,,,,,,,.,
Et_4A_033073.mRNA1,,,,,,,Chr04G014090.1,
Et_4A_033072.mRNA1,,,,,Chr07G022610.1,,Chr04G014110.1,
Et_4A_032105.mRNA1,,,,,.,,.,
Et_4A_033071.mRNA1,,,,,.,,.,
Et_4A_035297.mRNA1,,,,,.,,.,
Et_4A_032106.mRNA1,,,,,.,,.,
Et_4A_031818.mRNA1,,,,,.,,.,
Et_4A_033074.mRNA1,evm.model.Smar19g01028,,evm.model.Smar22g00505,,Chr07G022620.1,,Chr04G014120.1,
Et_4A_033084.mRNA1,evm.model.Smar19g01027,,evm.model.Smar22g00507,,Chr07G022640.1,,Chr04G014140.1,
Et_4A_035299.mRNA1,evm.model.Smar19g01026,,evm.model.Smar22g00508,,Chr07G022650.1,,Chr04G014150.1,
Et_4A_033080.mRNA1,evm.model.Smar19g01024,,evm.model.Smar22g00512,,Chr07G022660.1,,Chr04G014160.1,
Et_4A_033081.mRNA1,.,,.,,Chr07G022670.1,,Chr04G014170.1,
Et_4A_033082.mRNA1,.,,.,,.,,.,
Et_4A_033076.mRNA1,evm.model.Smar19g01020,,evm.model.Smar22g00519,,Chr07G022690.1,,Chr04G014190.1,
Et_4A_033077.mRNA1,.,evm.model.Smar04g01146,.,evm.model.Smar43g00638,.,Chr12G026310.1,.,Chr01G010560.1
Et_4A_033078.mRNA1,.,.,.,.,Chr07G022710.1,.,Chr04G014210.1,.
Et_4A_033083.mRNA1,.,evm.model.Smar04g01145,evm.model.Smar22g00527,.,Chr07G022720.1,Chr12G026330.1,Chr04G014220.1,.
Et_4A_033079.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032107.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033085.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033089.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033090.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033086.mRNA1,.,.,.,.,.,Chr12G026430.1,.,Chr01G010480.1
Et_4A_033091.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035300.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032108.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032109.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033087.mRNA1,.,evm.model.Smar04g01133,.,evm.model.Smar43g00630,.,.,.,Chr01G010440.1
Et_4A_033092.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033093.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033094.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033088.mRNA1,.,evm.model.Smar04g01132,.,evm.model.Smar43g00629,Chr07G022760.1,Chr12G026440.1,Chr04G014240.1,Chr01G010430.1
Et_4A_032110.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033095.mRNA1,.,.,.,.,Chr07G022770.1,Chr12G026450.1,.,Chr01G010420.1
Et_4A_031819.mRNA1,evm.model.Smar19g01009,evm.model.Smar04g01130,.,.,Chr07G022780.1,Chr12G026460.1,Chr04G014250.1,Chr01G010410.1
Et_4A_033097.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033098.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033096.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033099.mRNA1,.,.,evm.model.Smar22g00533,evm.model.Smar43g00621,Chr07G022790.1,.,Chr04G014270.1,.
Et_4A_033103.mRNA1,evm.model.Smar19g01007,.,.,.,Chr07G022800.1,.,Chr04G014280.1,.
Et_4A_033104.mRNA1,evm.model.Smar19g01005,.,.,.,Chr07G022810.1,.,Chr04G014290.1,.
Et_4A_033105.mRNA1,evm.model.Smar19g01004,.,evm.model.Smar22g00537,.,Chr07G022820.1,.,Chr04G014300.1,.
Et_4A_033100.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033101.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035301.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032111.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033102.mRNA1,evm.model.Smar19g01000,evm.model.Smar04g01129,.,evm.model.Smar43g00620,.,Chr12G026490.1,.,Chr01G010400.1
Et_4A_033110.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035303.mRNA1,evm.model.Smar19g00999,.,.,.,.,.,.,Chr01G010390.1
Et_4A_035302.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033106.mRNA1,.,.,evm.model.Smar22g00539,.,.,.,Chr04G014320.1,.
Et_4A_033108.mRNA1,.,.,.,evm.model.Smar43g00619,Chr07G022830.1,Chr12G026500.1,Chr04G014330.1,Chr01G010380.1
Et_4A_033109.mRNA1,.,.,.,evm.model.Smar43g00618,.,Chr12G026510.1,.,Chr01G010370.1
Et_4A_032112.mRNA1,.,.,.,.,.,.,.,Chr01G010360.1
Et_4A_033107.mRNA1,.,evm.model.Smar04g01127,evm.model.Smar22g00541,evm.model.Smar43g00617,Chr07G022860.1,Chr12G026520.1,Chr04G014360.1,Chr01G010350.1
Et_4A_033116.mRNA1,evm.model.Smar19g00996,.,.,.,Chr07G022880.1,.,Chr04G014380.1,.
Et_4A_033111.mRNA1,evm.model.Smar19g00995,evm.model.Smar04g01123,.,evm.model.Smar43g00612,Chr07G022890.1,Chr12G026540.1,Chr04G014390.1,Chr01G010320.1
Et_4A_033117.mRNA1,evm.model.Smar19g00994,.,.,.,.,Chr12G026550.1,Chr04G014400.1,Chr01G010310.1
Et_4A_033112.mRNA1,evm.model.Smar19g00993,.,evm.model.Smar22g00545,evm.model.Smar43g00610,Chr07G022900.1,Chr12G026560.1,Chr04G014410.1,Chr01G010300.1
Et_4A_033118.mRNA1,evm.model.Smar19g00992,evm.model.Smar04g01120,evm.model.Smar22g00546,evm.model.Smar43g00609,Chr07G022910.1,Chr12G026570.1,Chr04G014420.1,Chr01G010290.1
Et_4A_032113.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033114.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033119.mRNA1,.,evm.model.Smar04g01119,.,evm.model.Smar43g00607,.,Chr12G026580.1,.,.
Et_4A_033113.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033115.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033120.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033121.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033122.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031820.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035304.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033124.mRNA1,evm.model.Smar19g00990,.,evm.model.Smar22g00550,.,Chr07G022920.1,.,Chr04G014430.1,.
Et_4A_033123.mRNA1,evm.model.Smar19g00987,evm.model.Smar04g01117,evm.model.Smar22g00551,evm.model.Smar43g00606,Chr07G022930.1,Chr12G026590.1,Chr04G014440.1,Chr01G010280.1
Et_4A_032114.mRNA1,.,.,.,.,.,.,,.
Et_4A_035305.mRNA1,.,.,.,.,.,.,,.
Et_4A_033126.mRNA1,evm.model.Smar19g00985,.,evm.model.Smar22g00556,evm.model.Smar43g00603,Chr07G022960.1,Chr12G026620.1,,Chr01G010230.1
Et_4A_033125.mRNA1,.,.,.,.,.,.,,.
Et_4A_033130.mRNA1,.,evm.model.Smar04g01115,.,evm.model.Smar43g00602,.,Chr12G026630.1,,Chr01G010220.1
Et_4A_033127.mRNA1,.,.,.,.,.,.,,.
Et_4A_033128.mRNA1,.,evm.model.Smar04g01114,.,.,.,Chr12G026640.1,,.
Et_4A_031822.mRNA1,.,evm.model.Smar04g01113,.,evm.model.Smar43g00601,.,Chr12G026650.1,,.
Et_4A_033131.mRNA1,.,.,.,.,.,.,,.
Et_4A_031821.mRNA1,.,.,.,.,.,Chr12G026660.1,,.
Et_4A_031823.mRNA1,.,.,.,.,.,.,,.
Et_4A_032117.mRNA1,evm.model.Smar19g00982,.,.,.,Chr07G022990.1,.,,.
Et_4A_032118.mRNA1,.,.,.,.,.,.,,.
Et_4A_033129.mRNA1,.,.,.,.,.,.,,.
Et_4A_033132.mRNA1,.,.,.,.,.,.,,.
Et_4A_032115.mRNA1,.,.,.,.,.,.,,.
Et_4A_032116.mRNA1,.,.,.,.,.,.,,.
Et_4A_032119.mRNA1,.,.,.,.,.,.,,.
Et_4A_033145.mRNA1,.,.,.,.,.,.,,Chr01G010200.1
Et_4A_035307.mRNA1,evm.model.Smar19g00975,evm.model.Smar04g01111,evm.model.Smar22g00560,evm.model.Smar43g00599,Chr07G023010.1,Chr12G026680.1,,Chr01G010190.1
Et_4A_032121.mRNA1,.,.,.,.,.,.,,.
Et_4A_035308.mRNA1,evm.model.Smar19g00973,.,.,evm.model.Smar43g00598,Chr07G023020.1,Chr12G026690.1,Chr04G024370.1,Chr01G010180.1
Et_4A_032120.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033146.mRNA1,evm.model.Smar19g00971,evm.model.Smar04g01108,evm.model.Smar22g00561,evm.model.Smar43g00597,Chr07G023030.1,Chr12G026700.1,Chr04G024380.1,Chr01G010170.1
Et_4A_033147.mRNA1,.,.,.,.,.,.,.,Chr01G010160.1
Et_4A_035310.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033150.mRNA1,.,evm.model.Smar04g01106,.,evm.model.Smar43g00595,.,.,.,Chr01G010150.1
Et_4A_033148.mRNA1,evm.model.Smar19g00968,.,evm.model.Smar22g00565,.,Chr07G023040.1,Chr12G026720.1,Chr04G024390.1,Chr01G010140.1
Et_4A_033149.mRNA1,.,.,,.,.,Chr12G026730.1,.,Chr01G010130.1
Et_4A_035309.mRNA1,.,.,,.,Chr07G023050.1,Chr12G026740.1,Chr04G024400.1,Chr01G010120.1
Et_4A_032122.mRNA1,.,.,,.,.,.,.,.
Et_4A_033151.mRNA1,.,.,,.,.,.,.,.
Et_4A_032123.mRNA1,.,.,,.,.,.,.,.
Et_4A_031825.mRNA1,.,.,,.,.,.,.,.
Et_4A_033153.mRNA1,.,.,,.,.,.,.,.
Et_4A_031824.mRNA1,.,.,,.,.,.,.,.
Et_4A_035311.mRNA1,.,.,,.,.,.,Chr04G024410.1,Chr04G018020.1
Et_4A_033154.mRNA1,evm.model.Smar19g00964,evm.model.Smar04g01101,,evm.model.Smar43g00589,.,Chr12G026760.1,.,.
Et_4A_033152.mRNA1,.,.,,.,.,.,.,.
Et_4A_035312.mRNA1,.,.,,.,.,.,.,.
Et_4A_031826.mRNA1,.,.,,.,.,.,.,.
Et_4A_033155.mRNA1,.,.,,evm.model.Smar43g00588,Chr07G023070.1,Chr12G026770.1,Chr04G024420.1,Chr01G010100.1
Et_4A_033161.mRNA1,evm.model.Smar19g00961,.,,.,Chr07G023080.1,.,Chr04G024430.1,Chr04G018050.1
Et_4A_033156.mRNA1,.,.,,.,.,.,.,.
Et_4A_031828.mRNA1,.,.,,.,.,.,.,.
Et_4A_033157.mRNA1,.,.,,.,.,.,.,.
Et_4A_032124.mRNA1,.,.,,.,.,.,.,.
Et_4A_033158.mRNA1,.,.,,.,.,.,.,.
Et_4A_033159.mRNA1,.,.,,.,.,Chr12G026790.1,.,Chr01G010060.1
Et_4A_033160.mRNA1,.,.,,.,.,.,.,.
Et_4A_031827.mRNA1,.,.,,.,.,.,.,.
Et_4A_033162.mRNA1,.,.,,.,.,.,.,Chr01G010050.1
Et_4A_033163.mRNA1,.,.,,.,.,.,.,Chr01G010040.1
Et_4A_033164.mRNA1,.,.,,.,.,.,.,Chr01G010020.1
Et_4A_035313.mRNA1,.,.,,.,.,.,.,.
Et_4A_035314.mRNA1,.,.,,.,.,.,.,.
Et_4A_033165.mRNA1,.,.,,.,Chr07G023090.1,.,Chr04G024440.1,.
Et_4A_035315.mRNA1,evm.model.Smar19g00959,.,,evm.model.Smar43g00586,.,Chr12G026810.1,.,.
Et_4A_033166.mRNA1,evm.model.Smar19g00958,evm.model.Smar04g01096,,.,Chr07G023130.1,Chr12G026820.1,Chr04G024450.1,.
Et_4A_032125.mRNA1,evm.model.Smar19g00955,evm.model.Smar04g01094,evm.model.Smar22g00575,evm.model.Smar43g00583,Chr07G023160.1,Chr12G026830.1,Chr04G024460.1,.
Et_4A_033167.mRNA1,evm.model.Smar19g00954,.,.,evm.model.Smar43g00582,.,Chr12G026840.1,.,.
Et_4A_033168.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033171.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033169.mRNA1,.,.,.,evm.model.Smar43g00581,.,Chr12G026850.1,.,.
Et_4A_033172.mRNA1,.,.,.,.,.,Chr12G026860.1,.,.
Et_4A_033173.mRNA1,.,evm.model.Smar04g01089,.,.,.,Chr12G026870.1,.,Chr04G018160.1
Et_4A_033174.mRNA1,.,evm.model.Smar04g01087,.,.,.,Chr12G026880.1,.,Chr04G018180.1
Et_4A_033175.mRNA1,.,evm.model.Smar04g01086,.,evm.model.Smar43g00578,.,Chr12G026890.1,Chr04G024470.1,.
Et_4A_033176.mRNA1,.,evm.model.Smar04g01085,.,evm.model.Smar43g00577,.,Chr12G026900.1,.,.
Et_4A_033177.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033178.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033170.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032126.mRNA1,evm.model.Smar19g00951,.,evm.model.Smar22g00578,.,Chr07G023180.1,Chr12G026910.1,Chr04G024480.1,Chr04G018210.1
Et_4A_033179.mRNA1,.,evm.model.Smar04g01082,.,evm.model.Smar43g00574,.,Chr12G026930.1,.,Chr01G009990.1
Et_4A_033180.mRNA1,.,evm.model.Smar04g01081,.,evm.model.Smar43g00573,.,Chr12G026940.1,.,.
Et_4A_035316.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033181.mRNA1,.,evm.model.Smar04g01079,evm.model.Smar22g00579,.,Chr07G023190.1,Chr12G026950.1,Chr04G024490.1,Chr01G009980.1
Et_4A_033185.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033182.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033184.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033188.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033183.mRNA1,.,evm.model.Smar04g01078,.,.,.,.,.,.
Et_4A_033186.mRNA1,.,evm.model.Smar04g01077,.,evm.model.Smar43g00571,.,Chr12G026960.1,.,.
Et_4A_035317.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035318.mRNA1,.,.,.,evm.model.Smar43g00569,Chr07G023200.1,Chr12G026970.1,.,Chr01G009970.1
Et_4A_033189.mRNA1,evm.model.Smar19g00949,.,.,.,.,Chr12G026980.1,.,Chr01G009960.1
Et_4A_033187.mRNA1,evm.model.Smar19g00946,.,evm.model.Smar22g00581,evm.model.Smar43g00567,Chr07G023210.1,Chr12G026990.1,Chr04G024510.1,Chr01G009940.1
Et_4A_033190.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031829.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032127.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033191.mRNA1,evm.model.Smar19g00945,evm.model.Smar04g01075,evm.model.Smar22g00582,evm.model.Smar43g00566,Chr07G023220.1,Chr12G027000.1,Chr04G024520.1,Chr01G009930.1
Et_4A_032128.mRNA1,.,evm.model.Smar04g01073,.,evm.model.Smar43g00564,.,Chr12G027010.1,.,Chr01G009920.1
Et_4A_033196.mRNA1,.,evm.model.Smar04g01069,.,evm.model.Smar43g00563,Chr07G023240.1,Chr12G027020.1,Chr04G024530.1,.
Et_4A_032130.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032131.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033197.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033192.mRNA1,.,.,.,.,.,Chr12G027030.1,.,Chr01G009910.1
Et_4A_032129.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033193.mRNA1,.,.,.,evm.model.Smar43g00559,Chr07G023280.1,Chr12G027050.1,Chr04G024550.1,.
Et_4A_033194.mRNA1,.,.,.,.,.,Chr12G027060.1,.,Chr01G009900.1
Et_4A_033198.mRNA1,.,evm.model.Smar04g01064,.,evm.model.Smar43g00555,.,Chr12G027070.1,.,Chr01G009880.1
Et_4A_033195.mRNA1,.,.,.,.,Chr07G023290.1,.,.,Chr04G018410.1
Et_4A_033217.mRNA1,.,.,.,.,.,Chr12G027080.1,.,Chr01G009870.1
Et_4A_033218.mRNA1,.,.,.,.,.,Chr12G027090.1,.,Chr01G009860.1
Et_4A_033219.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033220.mRNA1,.,.,.,evm.model.Smar43g00550,.,Chr12G027100.1,.,Chr01G009850.1
Et_4A_033222.mRNA1,evm.model.Smar19g00943,evm.model.Smar04g01061,evm.model.Smar22g00586,evm.model.Smar43g00548,Chr07G023300.1,Chr12G027110.1,Chr04G024560.1,Chr01G009840.1
Et_4A_033223.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033224.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033225.mRNA1,evm.model.Smar19g00938,evm.model.Smar04g01058,evm.model.Smar22g00588,evm.model.Smar43g00545,Chr07G023330.1,Chr12G027130.1,Chr04G024580.1,Chr01G009820.1
Et_4A_033226.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033221.mRNA1,evm.model.Smar19g00936,evm.model.Smar04g01047,evm.model.Smar22g00589,evm.model.Smar43g00533,Chr07G023340.1,Chr12G027170.1,Chr04G024590.1,Chr01G009810.1
Et_4A_033227.mRNA1,.,.,.,evm.model.Smar43g00532,.,Chr12G027180.1,.,.
Et_4A_033230.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033228.mRNA1,.,evm.model.Smar04g01043,evm.model.Smar22g00596,evm.model.Smar43g00528,Chr07G023390.1,Chr12G027200.1,Chr04G024610.1,Chr01G009800.1
Et_4A_033231.mRNA1,evm.model.Smar19g00932,evm.model.Smar04g01042,evm.model.Smar22g00597,evm.model.Smar43g00527,Chr07G023400.1,Chr12G027210.1,Chr04G024620.1,Chr01G009790.1
Et_4A_033232.mRNA1,evm.model.Smar19g00930,evm.model.Smar04g01040,evm.model.Smar22g00598,evm.model.Smar43g00526,Chr07G023410.1,.,Chr04G024630.1,.
Et_4A_032134.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035327.mRNA1,.,evm.model.Smar04g01035,.,evm.model.Smar43g00519,.,.,.,.
Et_4A_033229.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035328.mRNA1,.,.,evm.model.Smar22g00600,.,Chr07G023420.1,.,Chr04G024640.1,.
Et_4A_033233.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033234.mRNA1,.,evm.model.Smar04g01034,evm.model.Smar22g00602,evm.model.Smar43g00518,Chr07G023440.1,Chr12G027280.1,Chr04G024660.1,Chr01G009740.1
Et_4A_033235.mRNA1,evm.model.Smar19g00926,.,evm.model.Smar22g00603,evm.model.Smar43g00516,Chr07G023470.1,.,Chr04G024690.1,Chr04G018660.1
Et_4A_035329.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033237.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033236.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033238.mRNA1,.,evm.model.Smar04g01030,.,evm.model.Smar43g00515,.,Chr12G027290.1,.,Chr01G009730.1
Et_4A_032135.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035330.mRNA1,.,evm.model.Smar04g01029,.,evm.model.Smar43g00514,.,Chr12G027300.1,.,Chr01G009720.1
Et_4A_033239.mRNA1,evm.model.Smar19g00925,evm.model.Smar04g01028,evm.model.Smar22g00604,evm.model.Smar43g00513,Chr07G023480.1,Chr12G027310.1,Chr04G024700.1,Chr01G009710.1
Et_4A_033240.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035331.mRNA1,.,evm.model.Smar04g01027,.,evm.model.Smar43g00511,.,Chr12G027320.1,.,Chr01G009680.1
Et_4A_032137.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033241.mRNA1,evm.model.Smar19g00923,evm.model.Smar04g01023,evm.model.Smar22g00606,evm.model.Smar43g00509,Chr07G023490.1,Chr12G027350.1,.,Chr01G009670.1
Et_4A_033245.mRNA1,.,evm.model.Smar04g01022,.,evm.model.Smar43g00507,.,Chr12G027360.1,.,Chr01G009660.1
Et_4A_033242.mRNA1,evm.model.Smar19g00922,.,evm.model.Smar22g00607,.,Chr07G023500.1,Chr12G027370.1,Chr04G024710.1,Chr01G009650.1
Et_4A_033246.mRNA1,evm.model.Smar19g00920,.,.,.,Chr07G023510.1,Chr12G027380.1,Chr04G024720.1,Chr01G009640.1
Et_4A_033243.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032136.mRNA1,.,.,evm.model.Smar22g00608,.,Chr07G023520.1,.,Chr04G024730.1,.
Et_4A_033244.mRNA1,.,evm.model.Smar04g01013,evm.model.Smar22g00609,evm.model.Smar43g00502,Chr07G023540.1,Chr12G027410.1,Chr04G024750.1,Chr01G009600.1
Et_4A_033248.mRNA1,.,evm.model.Smar04g01010,.,evm.model.Smar43g00497,.,Chr12G027440.1,.,Chr01G009560.1
Et_4A_033249.mRNA1,evm.model.Smar19g00916,evm.model.Smar04g01009,evm.model.Smar22g00612,evm.model.Smar43g00496,.,Chr12G027460.1,.,Chr01G009550.1
Et_4A_033250.mRNA1,evm.model.Smar19g00912,.,.,.,Chr07G023560.1,.,.,.
Et_4A_033247.mRNA1,.,evm.model.Smar04g01007,.,evm.model.Smar43g00490,.,Chr12G027470.1,.,Chr01G009530.1
Et_4A_035332.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035333.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035334.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032138.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031831.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033252.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033253.mRNA1,.,.,.,evm.model.Smar43g00489,Chr07G023580.1,Chr12G027480.1,.,Chr01G009520.1
Et_4A_033251.mRNA1,.,evm.model.Smar04g01006,evm.model.Smar22g00618,evm.model.Smar43g00488,Chr07G023590.1,Chr12G027490.1,.,Chr01G009510.1
Et_4A_032140.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032139.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033254.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033255.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033256.mRNA1,.,evm.model.Smar04g01005,.,evm.model.Smar43g00487,.,Chr12G027500.1,.,Chr01G009490.1
Et_4A_035338.mRNA1,.,evm.model.Smar04g01003,.,evm.model.Smar43g00486,.,Chr12G027510.1,.,Chr01G009480.1
Et_4A_033259.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033258.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035337.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033260.mRNA1,evm.model.Smar19g00908,evm.model.Smar04g01002,.,.,.,Chr12G027520.1,Chr04G024760.1,Chr01G009470.1
Et_4A_032141.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031832.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033261.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033257.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035335.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035336.mRNA1,.,.,.,.,.,.,.,.
Et_4A_031833.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033263.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033262.mRNA1,.,.,.,.,.,.,.,.
Et_4A_032142.mRNA1,.,.,.,.,.,.,.,.
Et_4A_035339.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033264.mRNA1,.,evm.model.Smar04g00999,.,evm.model.Smar43g00483,Chr07G023620.1,Chr12G027550.1,.,Chr01G009460.1
Et_4A_033265.mRNA1,evm.model.Smar19g00905,evm.model.Smar04g00998,evm.model.Smar22g00622,evm.model.Smar43g00482,Chr07G023630.1,Chr12G027560.1,Chr04G024800.1,Chr01G009450.1
Et_4A_033269.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033266.mRNA1,.,evm.model.Smar04g00996,.,evm.model.Smar43g00479,.,Chr12G027590.1,.,Chr01G009430.1
Et_4A_033267.mRNA1,evm.model.Smar19g00903,.,evm.model.Smar22g00626,.,Chr07G023650.1,Chr12G027600.1,Chr04G024840.1,Chr01G009420.1
Et_4A_033268.mRNA1,.,evm.model.Smar04g00991,.,evm.model.Smar43g00471,.,Chr12G027620.1,.,.
Et_4A_033270.mRNA1,.,.,.,.,.,Chr12G027640.1,.,Chr01G009380.1
Et_4A_035340.mRNA1,evm.model.Smar19g00902,.,evm.model.Smar22g00629,.,Chr07G023660.1,.,Chr04G024850.1,Chr04G019100.1
Et_4A_033274.mRNA1,.,.,evm.model.Smar22g00630,.,Chr07G023670.1,.,Chr04G024860.1,Chr04G019140.1
Et_4A_032143.mRNA1,evm.model.Smar19g00901,evm.model.Smar04g00984,evm.model.Smar22g00631,evm.model.Smar43g00466,Chr07G023680.1,Chr12G027660.1,Chr04G024870.1,.
Et_4A_033275.mRNA1,evm.model.Smar19g00900,.,.,.,Chr07G023690.1,.,Chr04G024880.1,.
Et_4A_032144.mRNA1,.,.,evm.model.Smar22g00634,.,Chr07G023700.1,.,Chr04G024890.1,.
Et_4A_031834.mRNA1,evm.model.Smar19g00897,.,evm.model.Smar22g00636,.,Chr07G023730.1,.,.,.
Et_4A_033271.mRNA1,.,.,.,.,.,Chr12G027680.1,.,Chr01G009340.1
Et_4A_033272.mRNA1,evm.model.Smar19g00894,.,.,evm.model.Smar43g00461,.,Chr12G027690.1,.,.
Et_4A_033273.mRNA1,.,evm.model.Smar04g00978,.,evm.model.Smar43g00460,.,Chr12G027740.1,.,Chr04G019270.1
Et_4A_033288.mRNA1,.,evm.model.Smar04g00976,.,.,.,Chr12G027750.1,.,Chr04G019290.1
Et_4A_035352.mRNA1,evm.model.Smar19g00892,.,evm.model.Smar22g00641,.,Chr07G023740.1,Chr12G027760.1,Chr04G024910.1,Chr01G009330.1
Et_4A_033285.mRNA1,.,.,.,evm.model.Smar43g00458,Chr07G023750.1,Chr12G027780.1,Chr04G024920.1,Chr01G009320.1
Et_4A_035353.mRNA1,evm.model.Smar19g00888,.,evm.model.Smar22g00648,evm.model.Smar43g00457,Chr07G023760.1,Chr12G027800.1,Chr04G024940.1,Chr01G009310.1
Et_4A_031835.mRNA1,.,.,.,.,.,Chr12G027810.1,.,Chr01G009300.1
Et_4A_032145.mRNA1,.,.,.,.,.,.,.,.
Et_4A_033286.mRNA1,evm.model.Smar19g00886,evm.model.Smar04g00975,evm.model.Smar22g00650,.,Chr07G023770.1,Chr12G027820.1,Chr04G024950.1,Chr01G009290.1
Et_4A_033289.mRNA1,.,evm.model.Smar04g00974,.,.,Chr07G023780.1,Chr12G027830.1,Chr04G024960.1,Chr01G009280.1
Et_4A_033287.mRNA1,evm.model.Smar19g00884,.,evm.model.Smar22g00652,.,Chr07G023800.1,.,.,.
Et_4A_031836.mRNA1,evm.model.Smar19g00880,evm.model.Smar04g00972,evm.model.Smar22g00653,evm.model.Smar43g00454,Chr07G023810.1,.,Chr04G024990.1,.
Et_4A_035354.mRNA1,evm.model.Smar19g00879,evm.model.Smar04g00971,evm.model.Smar22g00654,evm.model.Smar43g00453,Chr07G023820.1,Chr12G027840.1,Chr04G025000.1,Chr01G009260.1
