Et_4A_032826.mRNA1,.,.,.,evm.model.Smar18g00197
Et_4A_032827.mRNA1,.,.,.,.
Et_4A_032829.mRNA1,.,evm.model.Smar04g02809,.,.
Et_4A_032830.mRNA1,.,.,.,.
Et_4A_032828.mRNA1,.,.,.,.
Et_4A_032831.mRNA1,evm.model.Smar20g01249,evm.model.Smar04g02804,evm.model.Smar14g01148,.
Et_4A_032832.mRNA1,.,.,.,.
Et_4A_032833.mRNA1,.,.,.,.
Et_4A_032834.mRNA1,evm.model.Smar20g01255,evm.model.Smar04g02799,.,.
Et_4A_032835.mRNA1,.,evm.model.Smar04g02798,.,.
Et_4A_032836.mRNA1,.,evm.model.Smar04g02797,.,evm.model.Smar18g00195
Et_4A_032058.mRNA1,.,.,.,.
Et_4A_032837.mRNA1,.,evm.model.Smar04g02795,.,evm.model.Smar18g00194
Et_4A_032838.mRNA1,.,evm.model.Smar04g02794,.,evm.model.Smar18g00193
Et_4A_032059.mRNA1,.,evm.model.Smar04g02793,.,evm.model.Smar18g00192
Et_4A_035247.mRNA1,.,evm.model.Smar04g02792,evm.model.Smar14g01151,.
Et_4A_032841.mRNA1,.,.,.,evm.model.Smar18g00190
Et_4A_031785.mRNA1,.,.,.,.
Et_4A_032842.mRNA1,.,.,.,.
Et_4A_031786.mRNA1,.,.,.,evm.model.Smar18g00188
Et_4A_035248.mRNA1,evm.model.Smar20g01257,evm.model.Smar04g02788,evm.model.Smar14g01155,.
Et_4A_032843.mRNA1,evm.model.Smar20g01258,.,evm.model.Smar14g01157,.
Et_4A_032839.mRNA1,evm.model.Smar20g01259,evm.model.Smar04g02787,.,evm.model.Smar18g00185
Et_4A_032840.mRNA1,evm.model.Smar20g01260,.,.,.
Et_4A_032848.mRNA1,.,.,.,.
Et_4A_032849.mRNA1,.,.,.,.
Et_4A_032844.mRNA1,.,evm.model.Smar04g02785,.,.
Et_4A_032850.mRNA1,.,.,.,evm.model.Smar18g00183
Et_4A_032060.mRNA1,evm.model.Smar20g01262,evm.model.Smar04g02784,evm.model.Smar14g01159,evm.model.Smar18g00181
Et_4A_032845.mRNA1,.,.,.,evm.model.Smar18g00180
Et_4A_032846.mRNA1,.,.,.,.
Et_4A_032851.mRNA1,.,.,.,.
Et_4A_032852.mRNA1,.,evm.model.Smar04g02783,.,.
Et_4A_032847.mRNA1,.,.,.,.
Et_4A_032853.mRNA1,.,.,.,.
Et_4A_032854.mRNA1,.,.,.,evm.model.Smar18g00178
Et_4A_035249.mRNA1,.,.,.,.
Et_4A_035251.mRNA1,.,.,.,.
Et_4A_032061.mRNA1,.,.,.,.
Et_4A_035250.mRNA1,.,.,.,.
Et_4A_032858.mRNA1,.,evm.model.Smar04g02780,.,evm.model.Smar18g00177
Et_4A_032859.mRNA1,.,.,.,.
Et_4A_032855.mRNA1,evm.model.Smar20g01264,.,evm.model.Smar14g01161,.
Et_4A_032856.mRNA1,evm.model.Smar20g01265,evm.model.Smar04g02778,evm.model.Smar14g01163,.
Et_4A_032062.mRNA1,evm.model.Smar20g01266,evm.model.Smar04g02777,.,evm.model.Smar18g00174
Et_4A_032857.mRNA1,.,.,.,.
Et_4A_032860.mRNA1,evm.model.Smar20g01267,evm.model.Smar04g02771,evm.model.Smar14g01165,evm.model.Smar18g00173
Et_4A_032865.mRNA1,.,.,.,.
Et_4A_032861.mRNA1,.,.,.,.
Et_4A_035252.mRNA1,.,.,.,.
Et_4A_031787.mRNA1,.,.,.,.
Et_4A_032862.mRNA1,.,.,.,.
Et_4A_032863.mRNA1,.,.,.,.
Et_4A_032864.mRNA1,.,.,.,.
Et_4A_035253.mRNA1,.,.,.,.
Et_4A_032867.mRNA1,.,.,.,.
Et_4A_032866.mRNA1,.,.,.,.
Et_4A_035254.mRNA1,.,.,.,.
Et_4A_032868.mRNA1,.,.,.,.
Et_4A_035259.mRNA1,.,.,.,.
Et_4A_032887.mRNA1,.,.,.,.
Et_4A_032888.mRNA1,evm.model.Smar20g01270,.,evm.model.Smar14g01171,.
Et_4A_032882.mRNA1,.,.,.,evm.model.Smar18g00170
Et_4A_032889.mRNA1,.,.,.,.
Et_4A_032883.mRNA1,evm.model.Smar20g01271,evm.model.Smar04g02765,evm.model.Smar14g01172,evm.model.Smar18g00169
Et_4A_032884.mRNA1,.,,.,
Et_4A_032885.mRNA1,.,,.,
Et_4A_032886.mRNA1,evm.model.Smar20g01273,,evm.model.Smar14g01174,
Et_4A_035258.mRNA1,.,,.,
Et_4A_032890.mRNA1,evm.model.Smar20g01274,,.,
Et_4A_032891.mRNA1,.,,.,
Et_4A_032064.mRNA1,.,,.,
Et_4A_032067.mRNA1,.,,.,
Et_4A_032065.mRNA1,.,,.,
Et_4A_035260.mRNA1,.,,.,
Et_4A_032068.mRNA1,.,,.,
Et_4A_032893.mRNA1,.,,.,
Et_4A_032894.mRNA1,.,,.,
Et_4A_032895.mRNA1,.,,.,
Et_4A_032892.mRNA1,.,,.,
Et_4A_032069.mRNA1,.,,.,
Et_4A_032896.mRNA1,.,,.,
Et_4A_032066.mRNA1,.,,.,
Et_4A_031788.mRNA1,.,,evm.model.Smar14g01185,
Et_4A_031789.mRNA1,.,,,
Et_4A_032897.mRNA1,.,,,
Et_4A_032070.mRNA1,.,,,
Et_4A_032898.mRNA1,.,,,
Et_4A_032899.mRNA1,.,,,
Et_4A_032071.mRNA1,.,,,
Et_4A_035261.mRNA1,.,,,
Et_4A_032903.mRNA1,evm.model.Smar20g01278,,,
Et_4A_035263.mRNA1,.,,,
Et_4A_032904.mRNA1,.,evm.model.Smar04g02760,,
Et_4A_035262.mRNA1,.,evm.model.Smar04g02759,,
Et_4A_032900.mRNA1,evm.model.Smar20g01282,.,,
Et_4A_035264.mRNA1,evm.model.Smar20g01284,.,,
Et_4A_032905.mRNA1,.,.,,
Et_4A_032901.mRNA1,.,.,,
Et_4A_032902.mRNA1,.,.,,
Et_4A_032906.mRNA1,.,.,,
Et_4A_032073.mRNA1,.,.,,
Et_4A_032072.mRNA1,.,.,,
Et_4A_031790.mRNA1,.,.,,
Et_4A_032075.mRNA1,.,.,,
Et_4A_032911.mRNA1,.,.,,
Et_4A_032912.mRNA1,evm.model.Smar20g01290,.,,
Et_4A_032913.mRNA1,.,.,,
Et_4A_032914.mRNA1,.,evm.model.Smar04g02744,,evm.model.Smar18g00137
Et_4A_031791.mRNA1,.,.,,evm.model.Smar18g00136
Et_4A_031793.mRNA1,.,.,,.
Et_4A_032908.mRNA1,.,.,,.
Et_4A_032909.mRNA1,.,.,,.
Et_4A_032907.mRNA1,.,.,,evm.model.Smar18g00135
Et_4A_032910.mRNA1,.,.,,.
Et_4A_035265.mRNA1,.,evm.model.Smar04g02743,,.
Et_4A_031792.mRNA1,evm.model.Smar20g01294,.,,evm.model.Smar18g00132
Et_4A_035268.mRNA1,.,evm.model.Smar04g02742,,evm.model.Smar18g00131
Et_4A_032074.mRNA1,.,.,,.
Et_4A_032919.mRNA1,evm.model.Smar20g01295,.,,evm.model.Smar18g00128
Et_4A_032920.mRNA1,.,.,,.
Et_4A_032921.mRNA1,evm.model.Smar20g01297,.,,.
Et_4A_032915.mRNA1,.,evm.model.Smar04g02734,,evm.model.Smar18g00124
Et_4A_032916.mRNA1,.,.,,.
Et_4A_032077.mRNA1,.,evm.model.Smar04g02732,,evm.model.Smar18g00121
Et_4A_032917.mRNA1,evm.model.Smar20g01302,.,,.
Et_4A_035266.mRNA1,.,.,,.
Et_4A_032918.mRNA1,.,.,,.
Et_4A_035267.mRNA1,.,.,,.
Et_4A_032076.mRNA1,.,.,,.
Et_4A_032923.mRNA1,.,.,,.
Et_4A_032922.mRNA1,.,.,,.
Et_4A_031794.mRNA1,.,evm.model.Smar04g02729,,.
Et_4A_032924.mRNA1,evm.model.Smar20g01303,.,,.
Et_4A_032925.mRNA1,.,.,,.
Et_4A_032078.mRNA1,.,.,,.
Et_4A_032929.mRNA1,.,evm.model.Smar04g02726,,evm.model.Smar18g00115
Et_4A_031795.mRNA1,.,.,,.
Et_4A_032926.mRNA1,.,.,,.
Et_4A_032927.mRNA1,evm.model.Smar20g01308,.,,evm.model.Smar18g00110
Et_4A_031796.mRNA1,.,.,,.
Et_4A_032930.mRNA1,.,.,,.
Et_4A_032931.mRNA1,evm.model.Smar20g01310,.,,.
Et_4A_032932.mRNA1,.,.,,.
Et_4A_032928.mRNA1,.,evm.model.Smar04g02715,,evm.model.Smar18g00108
Et_4A_032935.mRNA1,.,evm.model.Smar04g02713,,.
Et_4A_032936.mRNA1,evm.model.Smar20g01312,.,,.
Et_4A_032933.mRNA1,.,evm.model.Smar04g02708,,evm.model.Smar18g00100
Et_4A_032934.mRNA1,.,.,,.
Et_4A_032079.mRNA1,.,evm.model.Smar04g02704,,evm.model.Smar18g00098
Et_4A_035269.mRNA1,.,.,,.
Et_4A_032939.mRNA1,.,evm.model.Smar04g02702,,evm.model.Smar18g00096
Et_4A_032937.mRNA1,.,.,,.
Et_4A_032938.mRNA1,.,.,,.
Et_4A_031797.mRNA1,evm.model.Smar20g01318,.,,.
Et_4A_032957.mRNA1,.,.,,.
Et_4A_031798.mRNA1,.,.,,.
Et_4A_032083.mRNA1,.,.,,.
Et_4A_032958.mRNA1,.,.,,.
Et_4A_032956.mRNA1,.,.,,.
Et_4A_032081.mRNA1,.,evm.model.Smar04g02686,,evm.model.Smar18g00082
Et_4A_032959.mRNA1,.,.,,.
Et_4A_031799.mRNA1,.,.,,.
Et_4A_032082.mRNA1,.,.,,.
Et_4A_032960.mRNA1,.,evm.model.Smar04g02679,,evm.model.Smar18g00071
Et_4A_032961.mRNA1,.,evm.model.Smar04g02673,,.
Et_4A_032967.mRNA1,.,evm.model.Smar04g02672,,evm.model.Smar18g00060
Et_4A_032085.mRNA1,.,.,,.
Et_4A_032968.mRNA1,.,evm.model.Smar04g02670,,evm.model.Smar18g00055
Et_4A_032964.mRNA1,.,.,,.
Et_4A_032962.mRNA1,.,.,,.
Et_4A_032963.mRNA1,.,.,,.
Et_4A_032969.mRNA1,evm.model.Smar20g01338,evm.model.Smar04g02669,,evm.model.Smar18g00054
Et_4A_032965.mRNA1,,evm.model.Smar04g02668,,evm.model.Smar18g00053
Et_4A_032970.mRNA1,,evm.model.Smar04g02662,,
Et_4A_032972.mRNA1,,.,,
Et_4A_032971.mRNA1,,.,,
Et_4A_032084.mRNA1,,.,,
Et_4A_032966.mRNA1,,.,,
Et_4A_032973.mRNA1,,.,,
Et_4A_032976.mRNA1,,.,,
Et_4A_035272.mRNA1,,.,,
Et_4A_032977.mRNA1,,.,,
Et_4A_031800.mRNA1,,.,,
Et_4A_035273.mRNA1,,.,,
Et_4A_032974.mRNA1,,evm.model.Smar04g02639,,
Et_4A_032975.mRNA1,,,,
Et_4A_032978.mRNA1,,,,
Et_4A_032979.mRNA1,,,,
Et_4A_032086.mRNA1,,,,
Et_4A_032980.mRNA1,,,,
Et_4A_032087.mRNA1,,,,
Et_4A_032981.mRNA1,,,,
Et_4A_032982.mRNA1,,,,
Et_4A_032983.mRNA1,,,,
Et_4A_032984.mRNA1,,,,
Et_4A_032985.mRNA1,,,,
Et_4A_035274.mRNA1,,,,
Et_4A_032986.mRNA1,,,,
Et_4A_032987.mRNA1,,,,
Et_4A_032988.mRNA1,,,,
Et_4A_035275.mRNA1,,,,
Et_4A_032989.mRNA1,,,,
Et_4A_031801.mRNA1,,,,
Et_4A_032990.mRNA1,,,,
Et_4A_032991.mRNA1,,,,
Et_4A_032993.mRNA1,,,,
Et_4A_032994.mRNA1,,,,
Et_4A_032992.mRNA1,,,,
Et_4A_031802.mRNA1,,,,
Et_4A_032088.mRNA1,,,,
Et_4A_032089.mRNA1,,,,
Et_4A_032995.mRNA1,,,,
Et_4A_032996.mRNA1,,,,
Et_4A_032090.mRNA1,,,,
Et_4A_032997.mRNA1,,,,
Et_4A_032998.mRNA1,,,,
Et_4A_032999.mRNA1,,,,
Et_4A_032091.mRNA1,,,,
Et_4A_035276.mRNA1,,,,
Et_4A_033004.mRNA1,,,,
Et_4A_031803.mRNA1,,,,
Et_4A_033000.mRNA1,,,,
Et_4A_032092.mRNA1,,,,
Et_4A_032097.mRNA1,,,,
Et_4A_032094.mRNA1,,,,
Et_4A_035277.mRNA1,,,,
Et_4A_033001.mRNA1,,,,
Et_4A_032093.mRNA1,,,,
Et_4A_032095.mRNA1,,,,
Et_4A_031805.mRNA1,,,,
Et_4A_032096.mRNA1,,,,
Et_4A_033002.mRNA1,,,,
Et_4A_031804.mRNA1,,,,
Et_4A_033003.mRNA1,,,,
Et_4A_033005.mRNA1,,,,
Et_4A_035285.mRNA1,,,,
Et_4A_031807.mRNA1,,,,
Et_4A_032098.mRNA1,,,,
Et_4A_035284.mRNA1,,,,
Et_4A_033016.mRNA1,,,,
Et_4A_033017.mRNA1,,,,
Et_4A_033020.mRNA1,,,,
Et_4A_033021.mRNA1,,,,
Et_4A_033022.mRNA1,,,,
Et_4A_033018.mRNA1,,,,
Et_4A_031806.mRNA1,,,,
Et_4A_033019.mRNA1,,,,
Et_4A_033023.mRNA1,,,,
Et_4A_033024.mRNA1,,,,
Et_4A_033028.mRNA1,,,,
Et_4A_033027.mRNA1,,,,
Et_4A_033025.mRNA1,,,,
Et_4A_032099.mRNA1,,,,
Et_4A_033026.mRNA1,,,,
Et_4A_033029.mRNA1,,,,
Et_4A_033030.mRNA1,,,,
Et_4A_033031.mRNA1,,,,
Et_4A_033032.mRNA1,,,,
Et_4A_033033.mRNA1,,,,
Et_4A_033039.mRNA1,,,,
Et_4A_033036.mRNA1,,,,
Et_4A_033037.mRNA1,,,,
Et_4A_033038.mRNA1,,,,
Et_4A_032100.mRNA1,,,,
Et_4A_032101.mRNA1,,,,
Et_4A_035286.mRNA1,,,,
Et_4A_033034.mRNA1,,,,
Et_4A_033035.mRNA1,,,,
Et_4A_033040.mRNA1,,,,
Et_4A_033041.mRNA1,,,,
Et_4A_031808.mRNA1,,,,
Et_4A_031809.mRNA1,,,,
Et_4A_035287.mRNA1,,,,
Et_4A_032102.mRNA1,,,,
Et_4A_033042.mRNA1,,,,
Et_4A_035288.mRNA1,,,,
Et_4A_033043.mRNA1,,,,
Et_4A_031811.mRNA1,,,,
Et_4A_033045.mRNA1,,,,
Et_4A_033046.mRNA1,,,,
Et_4A_031810.mRNA1,,,,
Et_4A_033047.mRNA1,,,,
Et_4A_033044.mRNA1,,,,
Et_4A_033048.mRNA1,,,,
Et_4A_033049.mRNA1,,,,
Et_4A_031812.mRNA1,,,,
Et_4A_035289.mRNA1,,,,
Et_4A_031813.mRNA1,,,,
Et_4A_033050.mRNA1,,,,
Et_4A_033051.mRNA1,,,,
Et_4A_033052.mRNA1,,,,
Et_4A_033053.mRNA1,,,,
Et_4A_033054.mRNA1,,,,
Et_4A_035290.mRNA1,,,,
Et_4A_033057.mRNA1,,,,
Et_4A_031814.mRNA1,,,,
Et_4A_033055.mRNA1,,,,
Et_4A_033056.mRNA1,,,,
Et_4A_033058.mRNA1,,,,
Et_4A_032103.mRNA1,,,,
Et_4A_033061.mRNA1,,,,
Et_4A_033059.mRNA1,,,,
Et_4A_035291.mRNA1,,,,
Et_4A_033060.mRNA1,,,,
Et_4A_033062.mRNA1,,,,
Et_4A_031815.mRNA1,,,,
Et_4A_031816.mRNA1,,,,
Et_4A_032104.mRNA1,,,,
Et_4A_035298.mRNA1,,,,
Et_4A_033075.mRNA1,,,,
Et_4A_033073.mRNA1,,,,
Et_4A_033072.mRNA1,,,,
Et_4A_032105.mRNA1,,,,
Et_4A_033071.mRNA1,,,,
Et_4A_035297.mRNA1,,,,
Et_4A_032106.mRNA1,,,,
Et_4A_031818.mRNA1,,,,
Et_4A_033074.mRNA1,evm.model.Smar19g01028,,evm.model.Smar22g00505,
Et_4A_033084.mRNA1,evm.model.Smar19g01027,,evm.model.Smar22g00507,
Et_4A_035299.mRNA1,evm.model.Smar19g01026,,evm.model.Smar22g00508,
Et_4A_033080.mRNA1,evm.model.Smar19g01024,,evm.model.Smar22g00512,
Et_4A_033081.mRNA1,.,,.,
Et_4A_033082.mRNA1,.,,.,
Et_4A_033076.mRNA1,evm.model.Smar19g01020,,evm.model.Smar22g00519,
Et_4A_033077.mRNA1,.,evm.model.Smar04g01146,.,evm.model.Smar43g00638
Et_4A_033078.mRNA1,.,.,.,.
Et_4A_033083.mRNA1,.,evm.model.Smar04g01145,evm.model.Smar22g00527,.
Et_4A_033079.mRNA1,.,.,.,.
Et_4A_032107.mRNA1,.,.,.,.
Et_4A_033085.mRNA1,.,.,.,.
Et_4A_033089.mRNA1,.,.,.,.
Et_4A_033090.mRNA1,.,.,.,.
Et_4A_033086.mRNA1,.,.,.,.
Et_4A_033091.mRNA1,.,.,.,.
Et_4A_035300.mRNA1,.,.,.,.
Et_4A_032108.mRNA1,.,.,.,.
Et_4A_032109.mRNA1,.,.,.,.
Et_4A_033087.mRNA1,.,evm.model.Smar04g01133,.,evm.model.Smar43g00630
Et_4A_033092.mRNA1,.,.,.,.
Et_4A_033093.mRNA1,.,.,.,.
Et_4A_033094.mRNA1,.,.,.,.
Et_4A_033088.mRNA1,.,evm.model.Smar04g01132,.,evm.model.Smar43g00629
Et_4A_032110.mRNA1,.,.,.,.
Et_4A_033095.mRNA1,.,.,.,.
Et_4A_031819.mRNA1,evm.model.Smar19g01009,evm.model.Smar04g01130,.,.
Et_4A_033097.mRNA1,.,.,.,.
Et_4A_033098.mRNA1,.,.,.,.
Et_4A_033096.mRNA1,.,.,.,.
Et_4A_033099.mRNA1,.,.,evm.model.Smar22g00533,evm.model.Smar43g00621
Et_4A_033103.mRNA1,evm.model.Smar19g01007,.,.,.
Et_4A_033104.mRNA1,evm.model.Smar19g01005,.,.,.
Et_4A_033105.mRNA1,evm.model.Smar19g01004,.,evm.model.Smar22g00537,.
Et_4A_033100.mRNA1,.,.,.,.
Et_4A_033101.mRNA1,.,.,.,.
Et_4A_035301.mRNA1,.,.,.,.
Et_4A_032111.mRNA1,.,.,.,.
Et_4A_033102.mRNA1,evm.model.Smar19g01000,evm.model.Smar04g01129,.,evm.model.Smar43g00620
Et_4A_033110.mRNA1,.,.,.,.
Et_4A_035303.mRNA1,evm.model.Smar19g00999,.,.,.
Et_4A_035302.mRNA1,.,.,.,.
Et_4A_033106.mRNA1,.,.,evm.model.Smar22g00539,.
Et_4A_033108.mRNA1,.,.,.,evm.model.Smar43g00619
Et_4A_033109.mRNA1,.,.,.,evm.model.Smar43g00618
Et_4A_032112.mRNA1,.,.,.,.
Et_4A_033107.mRNA1,.,evm.model.Smar04g01127,evm.model.Smar22g00541,evm.model.Smar43g00617
Et_4A_033116.mRNA1,evm.model.Smar19g00996,.,.,.
Et_4A_033111.mRNA1,evm.model.Smar19g00995,evm.model.Smar04g01123,.,evm.model.Smar43g00612
Et_4A_033117.mRNA1,evm.model.Smar19g00994,.,.,.
Et_4A_033112.mRNA1,evm.model.Smar19g00993,.,evm.model.Smar22g00545,evm.model.Smar43g00610
Et_4A_033118.mRNA1,evm.model.Smar19g00992,evm.model.Smar04g01120,evm.model.Smar22g00546,evm.model.Smar43g00609
Et_4A_032113.mRNA1,.,.,.,.
Et_4A_033114.mRNA1,.,.,.,.
Et_4A_033119.mRNA1,.,evm.model.Smar04g01119,.,evm.model.Smar43g00607
Et_4A_033113.mRNA1,.,.,.,.
Et_4A_033115.mRNA1,.,.,.,.
Et_4A_033120.mRNA1,.,.,.,.
Et_4A_033121.mRNA1,.,.,.,.
Et_4A_033122.mRNA1,.,.,.,.
Et_4A_031820.mRNA1,.,.,.,.
Et_4A_035304.mRNA1,.,.,.,.
Et_4A_033124.mRNA1,evm.model.Smar19g00990,.,evm.model.Smar22g00550,.
Et_4A_033123.mRNA1,evm.model.Smar19g00987,evm.model.Smar04g01117,evm.model.Smar22g00551,evm.model.Smar43g00606
Et_4A_032114.mRNA1,.,.,.,.
Et_4A_035305.mRNA1,.,.,.,.
Et_4A_033126.mRNA1,evm.model.Smar19g00985,.,evm.model.Smar22g00556,evm.model.Smar43g00603
Et_4A_033125.mRNA1,.,.,.,.
Et_4A_033130.mRNA1,.,evm.model.Smar04g01115,.,evm.model.Smar43g00602
Et_4A_033127.mRNA1,.,.,.,.
Et_4A_033128.mRNA1,.,evm.model.Smar04g01114,.,.
Et_4A_031822.mRNA1,.,evm.model.Smar04g01113,.,evm.model.Smar43g00601
Et_4A_033131.mRNA1,.,.,.,.
Et_4A_031821.mRNA1,.,.,.,.
Et_4A_031823.mRNA1,.,.,.,.
Et_4A_032117.mRNA1,evm.model.Smar19g00982,.,.,.
Et_4A_032118.mRNA1,.,.,.,.
Et_4A_033129.mRNA1,.,.,.,.
Et_4A_033132.mRNA1,.,.,.,.
Et_4A_032115.mRNA1,.,.,.,.
Et_4A_032116.mRNA1,.,.,.,.
Et_4A_032119.mRNA1,.,.,.,.
Et_4A_033145.mRNA1,.,.,.,.
Et_4A_035307.mRNA1,evm.model.Smar19g00975,evm.model.Smar04g01111,evm.model.Smar22g00560,evm.model.Smar43g00599
Et_4A_032121.mRNA1,.,.,.,.
Et_4A_035308.mRNA1,evm.model.Smar19g00973,.,.,evm.model.Smar43g00598
Et_4A_032120.mRNA1,.,.,.,.
Et_4A_033146.mRNA1,evm.model.Smar19g00971,evm.model.Smar04g01108,evm.model.Smar22g00561,evm.model.Smar43g00597
Et_4A_033147.mRNA1,.,.,.,.
Et_4A_035310.mRNA1,.,.,.,.
Et_4A_033150.mRNA1,.,evm.model.Smar04g01106,.,evm.model.Smar43g00595
Et_4A_033148.mRNA1,evm.model.Smar19g00968,.,evm.model.Smar22g00565,.
Et_4A_033149.mRNA1,.,.,,.
Et_4A_035309.mRNA1,.,.,,.
Et_4A_032122.mRNA1,.,.,,.
Et_4A_033151.mRNA1,.,.,,.
Et_4A_032123.mRNA1,.,.,,.
Et_4A_031825.mRNA1,.,.,,.
Et_4A_033153.mRNA1,.,.,,.
Et_4A_031824.mRNA1,.,.,,.
Et_4A_035311.mRNA1,.,.,,.
Et_4A_033154.mRNA1,evm.model.Smar19g00964,evm.model.Smar04g01101,,evm.model.Smar43g00589
Et_4A_033152.mRNA1,.,.,,.
Et_4A_035312.mRNA1,.,.,,.
Et_4A_031826.mRNA1,.,.,,.
Et_4A_033155.mRNA1,.,.,,evm.model.Smar43g00588
Et_4A_033161.mRNA1,evm.model.Smar19g00961,.,,.
Et_4A_033156.mRNA1,.,.,,.
Et_4A_031828.mRNA1,.,.,,.
Et_4A_033157.mRNA1,.,.,,.
Et_4A_032124.mRNA1,.,.,,.
Et_4A_033158.mRNA1,.,.,,.
Et_4A_033159.mRNA1,.,.,,.
Et_4A_033160.mRNA1,.,.,,.
Et_4A_031827.mRNA1,.,.,,.
Et_4A_033162.mRNA1,.,.,,.
Et_4A_033163.mRNA1,.,.,,.
Et_4A_033164.mRNA1,.,.,,.
Et_4A_035313.mRNA1,.,.,,.
Et_4A_035314.mRNA1,.,.,,.
Et_4A_033165.mRNA1,.,.,,.
Et_4A_035315.mRNA1,evm.model.Smar19g00959,.,,evm.model.Smar43g00586
Et_4A_033166.mRNA1,evm.model.Smar19g00958,evm.model.Smar04g01096,,.
Et_4A_032125.mRNA1,evm.model.Smar19g00955,evm.model.Smar04g01094,evm.model.Smar22g00575,evm.model.Smar43g00583
Et_4A_033167.mRNA1,evm.model.Smar19g00954,.,.,evm.model.Smar43g00582
Et_4A_033168.mRNA1,.,.,.,.
Et_4A_033171.mRNA1,.,.,.,.
Et_4A_033169.mRNA1,.,.,.,evm.model.Smar43g00581
Et_4A_033172.mRNA1,.,.,.,.
Et_4A_033173.mRNA1,.,evm.model.Smar04g01089,.,.
Et_4A_033174.mRNA1,.,evm.model.Smar04g01087,.,.
Et_4A_033175.mRNA1,.,evm.model.Smar04g01086,.,evm.model.Smar43g00578
Et_4A_033176.mRNA1,.,evm.model.Smar04g01085,.,evm.model.Smar43g00577
Et_4A_033177.mRNA1,.,.,.,.
Et_4A_033178.mRNA1,.,.,.,.
Et_4A_033170.mRNA1,.,.,.,.
Et_4A_032126.mRNA1,evm.model.Smar19g00951,.,evm.model.Smar22g00578,.
Et_4A_033179.mRNA1,.,evm.model.Smar04g01082,.,evm.model.Smar43g00574
Et_4A_033180.mRNA1,.,evm.model.Smar04g01081,.,evm.model.Smar43g00573
Et_4A_035316.mRNA1,.,.,.,.
Et_4A_033181.mRNA1,.,evm.model.Smar04g01079,evm.model.Smar22g00579,.
Et_4A_033185.mRNA1,.,.,.,.
Et_4A_033182.mRNA1,.,.,.,.
Et_4A_033184.mRNA1,.,.,.,.
Et_4A_033188.mRNA1,.,.,.,.
Et_4A_033183.mRNA1,.,evm.model.Smar04g01078,.,.
Et_4A_033186.mRNA1,.,evm.model.Smar04g01077,.,evm.model.Smar43g00571
Et_4A_035317.mRNA1,.,.,.,.
Et_4A_035318.mRNA1,.,.,.,evm.model.Smar43g00569
Et_4A_033189.mRNA1,evm.model.Smar19g00949,.,.,.
Et_4A_033187.mRNA1,evm.model.Smar19g00946,.,evm.model.Smar22g00581,evm.model.Smar43g00567
Et_4A_033190.mRNA1,.,.,.,.
Et_4A_031829.mRNA1,.,.,.,.
Et_4A_032127.mRNA1,.,.,.,.
Et_4A_033191.mRNA1,evm.model.Smar19g00945,evm.model.Smar04g01075,evm.model.Smar22g00582,evm.model.Smar43g00566
Et_4A_032128.mRNA1,.,evm.model.Smar04g01073,.,evm.model.Smar43g00564
Et_4A_033196.mRNA1,.,evm.model.Smar04g01069,.,evm.model.Smar43g00563
Et_4A_032130.mRNA1,.,.,.,.
Et_4A_032131.mRNA1,.,.,.,.
Et_4A_033197.mRNA1,.,.,.,.
Et_4A_033192.mRNA1,.,.,.,.
Et_4A_032129.mRNA1,.,.,.,.
Et_4A_033193.mRNA1,.,.,.,evm.model.Smar43g00559
Et_4A_033194.mRNA1,.,.,.,.
Et_4A_033198.mRNA1,.,evm.model.Smar04g01064,.,evm.model.Smar43g00555
Et_4A_033195.mRNA1,.,.,.,.
Et_4A_033217.mRNA1,.,.,.,.
Et_4A_033218.mRNA1,.,.,.,.
Et_4A_033219.mRNA1,.,.,.,.
Et_4A_033220.mRNA1,.,.,.,evm.model.Smar43g00550
Et_4A_033222.mRNA1,evm.model.Smar19g00943,evm.model.Smar04g01061,evm.model.Smar22g00586,evm.model.Smar43g00548
Et_4A_033223.mRNA1,.,.,.,.
Et_4A_033224.mRNA1,.,.,.,.
Et_4A_033225.mRNA1,evm.model.Smar19g00938,evm.model.Smar04g01058,evm.model.Smar22g00588,evm.model.Smar43g00545
Et_4A_033226.mRNA1,.,.,.,.
Et_4A_033221.mRNA1,evm.model.Smar19g00936,evm.model.Smar04g01047,evm.model.Smar22g00589,evm.model.Smar43g00533
Et_4A_033227.mRNA1,.,.,.,evm.model.Smar43g00532
Et_4A_033230.mRNA1,.,.,.,.
Et_4A_033228.mRNA1,.,evm.model.Smar04g01043,evm.model.Smar22g00596,evm.model.Smar43g00528
Et_4A_033231.mRNA1,evm.model.Smar19g00932,evm.model.Smar04g01042,evm.model.Smar22g00597,evm.model.Smar43g00527
Et_4A_033232.mRNA1,evm.model.Smar19g00930,evm.model.Smar04g01040,evm.model.Smar22g00598,evm.model.Smar43g00526
Et_4A_032134.mRNA1,.,.,.,.
Et_4A_035327.mRNA1,.,evm.model.Smar04g01035,.,evm.model.Smar43g00519
Et_4A_033229.mRNA1,.,.,.,.
Et_4A_035328.mRNA1,.,.,evm.model.Smar22g00600,.
Et_4A_033233.mRNA1,.,.,.,.
Et_4A_033234.mRNA1,.,evm.model.Smar04g01034,evm.model.Smar22g00602,evm.model.Smar43g00518
Et_4A_033235.mRNA1,evm.model.Smar19g00926,.,evm.model.Smar22g00603,evm.model.Smar43g00516
